transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status,grid_region,smart_meter_id,grid_demand_state,weather_condition,energy_source,carbon_tax_fee
TXN4980,2025-02-14 10:05:04,U3901,Supplier,Buy,23.86,38.01,906.92,29,High,TDKE,1,Slice_A,Success,Rural_Grid,MTR-0490,Normal,Clear Night,Coal,107.37
TXN1220,2025-02-14 10:50:16,U6589,Authority,,0.0,0.0,0.0,7,High,TDKE,1,Slice_C,Failed,Industrial_Park,MTR-0315,Normal,Stormy,Coal,0.0
TXN8549,2025-02-14 10:43:04,U6421,Authority,,0.0,0.0,0.0,8,Low,AES,0,Slice_A,Failed,North_Zone,MTR-0284,Normal,Sunny,Solar,0.0
TXN3272,2025-02-14 10:13:37,U2329,Dealer,Buy,74.64,30.92,2307.87,18,Low,AES,0,Slice_A,Success,Industrial_Park,MTR-0299,Normal,Clear Night,Coal,335.88
TXN2301,2025-02-14 10:26:24,U6249,Authority,,0.0,0.0,0.0,21,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0472,Normal,Clear Night,Wind,0.0
TXN9115,2025-02-14 10:41:19,U4048,Supplier,Sell,75.84,35.92,2724.17,6,Medium,AES,1,Slice_C,Success,Metro_Hub,MTR-0198,Normal,Heatwave,Coal,341.28
TXN2303,2025-02-14 10:12:00,U4239,Supplier,Buy,89.04,35.75,3183.18,11,Low,AES,0,Slice_C,Success,North_Zone,MTR-0210,Normal,Stormy,Natural Gas,178.08
TXN4083,2025-02-14 10:12:46,U6265,Dealer,Buy,45.52,38.36,1746.15,14,Low,RSA,0,Slice_C,Failed,Rural_Grid,MTR-0384,Normal,Sunny,Coal,204.84
TXN5676,2025-02-14 10:14:53,U7988,Supplier,Sell,76.19,35.31,2690.27,25,Low,RSA,0,Slice_B,Success,South_Zone,MTR-0089,Normal,Cloudy,Wind,0.0
TXN2059,2025-02-14 10:04:12,U2028,Supplier,Sell,91.24,30.6,2791.94,29,Medium,AES,1,Slice_C,Failed,South_Zone,MTR-0368,Normal,Heatwave,Natural Gas,182.48
TXN8306,2025-02-14 10:00:49,U2445,Supplier,Sell,72.83,36.06,2626.25,7,Low,RSA,0,Slice_C,Pending,South_Zone,MTR-0356,Normal,Heatwave,Hydro,0.0
TXN8385,2025-02-14 10:24:26,U8871,Supplier,Sell,37.02,34.89,1291.63,22,Low,AES,0,Slice_A,Failed,South_Zone,MTR-0074,Normal,Cloudy,Wind,0.0
TXN3794,2025-02-14 10:02:54,U6781,Supplier,Sell,89.2,33.24,2965.01,30,Medium,RSA,1,Slice_B,Pending,South_Zone,MTR-0459,Normal,Sunny,Solar,0.0
TXN3501,2025-02-14 10:09:41,U7317,Supplier,Buy,88.6,37.88,3356.17,17,Low,AES,0,Slice_B,Pending,Rural_Grid,MTR-0224,Normal,Clear Night,Hydro,0.0
TXN1228,2025-02-14 10:29:39,U3830,Dealer,Buy,29.53,30.16,890.62,20,High,TDKE,1,Slice_B,Pending,Metro_Hub,MTR-0325,Normal,Cloudy,Wind,0.0
TXN4240,2025-02-14 10:01:28,U9148,Supplier,Buy,37.32,39.55,1476.01,22,Medium,AES,1,Slice_A,Pending,Metro_Hub,MTR-0113,Normal,Sunny,Solar,0.0
TXN9177,2025-02-14 10:29:32,U8128,Dealer,Sell,97.22,30.6,2974.93,8,High,TDKE,1,Slice_B,Failed,Industrial_Park,MTR-0171,Normal,Cloudy,Natural Gas,194.44
TXN8810,2025-02-14 10:41:29,U5740,Dealer,Buy,56.69,34.94,1980.75,11,Medium,RSA,1,Slice_A,Pending,North_Zone,MTR-0057,Normal,Cloudy,Wind,0.0
TXN3598,2025-02-14 10:23:06,U6089,Authority,,0.0,0.0,0.0,24,Medium,AES,1,Slice_C,Success,Rural_Grid,MTR-0288,Normal,Cloudy,Natural Gas,0.0
TXN9677,2025-02-14 10:19:14,U6588,Authority,,0.0,0.0,0.0,16,Low,AES,0,Slice_B,Failed,Metro_Hub,MTR-0293,Normal,Heatwave,Hydro,0.0
TXN8758,2025-02-14 10:04:18,U1290,Supplier,Sell,47.53,32.09,1525.24,15,Low,AES,0,Slice_B,Failed,Rural_Grid,MTR-0436,Normal,Stormy,Wind,0.0
TXN8801,2025-02-14 10:53:42,U5596,Authority,,0.0,0.0,0.0,15,Low,RSA,0,Slice_C,Success,Metro_Hub,MTR-0224,Normal,Cloudy,Wind,0.0
TXN3082,2025-02-14 10:21:58,U4750,Authority,,0.0,0.0,0.0,23,Low,AES,0,Slice_A,Pending,Rural_Grid,MTR-0260,Normal,Heatwave,Solar,0.0
TXN8696,2025-02-14 10:01:19,U6135,Authority,,0.0,0.0,0.0,8,Medium,AES,1,Slice_C,Pending,South_Zone,MTR-0317,Normal,Sunny,Solar,0.0
TXN2332,2025-02-14 10:36:07,U9043,Supplier,Sell,16.02,33.9,543.08,11,Medium,AES,1,Slice_B,Success,Metro_Hub,MTR-0137,Normal,Stormy,Wind,0.0
TXN8761,2025-02-14 10:16:50,U4659,Authority,,0.0,0.0,0.0,5,Medium,RSA,1,Slice_C,Pending,Metro_Hub,MTR-0431,Normal,Cloudy,Hydro,0.0
TXN3394,2025-02-14 10:53:29,U5468,Supplier,Sell,98.68,36.05,3557.41,22,High,TDKE,1,Slice_C,Success,Rural_Grid,MTR-0108,Normal,Sunny,Coal,444.06
TXN2972,2025-02-14 10:20:10,U1992,Authority,,0.0,0.0,0.0,11,Low,RSA,0,Slice_A,Pending,Metro_Hub,MTR-0481,Normal,Sunny,Solar,0.0
TXN7930,2025-02-14 10:47:49,U1178,Supplier,Sell,28.38,32.96,935.4,5,Low,RSA,0,Slice_A,Pending,Metro_Hub,MTR-0141,Normal,Stormy,Hydro,0.0
TXN8617,2025-02-14 10:52:57,U3418,Supplier,Sell,59.97,35.94,2155.32,29,Medium,AES,1,Slice_B,Pending,Industrial_Park,MTR-0269,Normal,Heatwave,Hydro,0.0
TXN5521,2025-02-14 10:13:30,U8427,Supplier,Buy,62.78,33.23,2086.18,5,High,TDKE,1,Slice_A,Pending,Metro_Hub,MTR-0236,Normal,Heatwave,Coal,282.51
TXN8816,2025-02-14 10:25:10,U3322,Supplier,Sell,59.51,36.29,2159.62,25,Medium,RSA,1,Slice_A,Pending,North_Zone,MTR-0307,Normal,Clear Night,Natural Gas,119.02
TXN1565,2025-02-14 10:43:56,U5635,Supplier,Buy,89.49,30.56,2734.81,27,Low,AES,0,Slice_B,Success,Industrial_Park,MTR-0263,Normal,Sunny,Hydro,0.0
TXN2112,2025-02-14 10:09:33,U3483,Dealer,Buy,94.61,32.35,3060.63,29,Medium,RSA,1,Slice_B,Success,Industrial_Park,MTR-0442,Normal,Clear Night,Coal,425.75
TXN7760,2025-02-14 10:23:27,U2139,Supplier,Sell,59.06,35.25,2081.87,25,Medium,AES,1,Slice_C,Success,North_Zone,MTR-0190,Normal,Sunny,Solar,0.0
TXN4395,2025-02-14 10:30:37,U3606,Dealer,Sell,30.47,30.57,931.47,26,Low,AES,0,Slice_A,Failed,Rural_Grid,MTR-0187,Normal,Heatwave,Solar,0.0
TXN4694,2025-02-14 10:32:40,U1694,Dealer,Buy,78.27,39.5,3091.66,9,Low,RSA,0,Slice_B,Pending,North_Zone,MTR-0202,Normal,Stormy,Wind,0.0
TXN7484,2025-02-14 10:01:18,U9359,Supplier,Sell,12.12,37.15,450.26,18,Low,AES,0,Slice_A,Success,North_Zone,MTR-0026,Normal,Cloudy,Hydro,0.0
TXN1589,2025-02-14 10:14:15,U4760,Authority,,0.0,0.0,0.0,20,High,TDKE,1,Slice_B,Failed,North_Zone,MTR-0408,Normal,Sunny,Solar,0.0
TXN2320,2025-02-14 10:39:42,U7031,Authority,,0.0,0.0,0.0,10,Medium,AES,1,Slice_A,Failed,Rural_Grid,MTR-0028,Normal,Heatwave,Solar,0.0
TXN1120,2025-02-14 10:42:50,U5610,Supplier,Sell,55.98,31.6,1768.97,11,Low,RSA,0,Slice_B,Success,South_Zone,MTR-0054,Normal,Clear Night,Natural Gas,111.96
TXN6358,2025-02-14 10:17:46,U7432,Dealer,Sell,50.65,34.46,1745.4,25,Low,RSA,0,Slice_A,Success,Metro_Hub,MTR-0499,Normal,Sunny,Coal,227.92
TXN2846,2025-02-14 10:02:50,U7348,Dealer,Buy,28.01,35.7,999.96,28,Medium,AES,1,Slice_C,Pending,South_Zone,MTR-0317,Normal,Stormy,Natural Gas,56.02
TXN6913,2025-02-14 10:31:39,U1890,Authority,,0.0,0.0,0.0,25,High,TDKE,1,Slice_C,Pending,Industrial_Park,MTR-0079,Normal,Heatwave,Solar,0.0
TXN4552,2025-02-14 10:34:53,U1390,Supplier,Buy,29.48,31.81,937.76,15,High,TDKE,1,Slice_B,Failed,North_Zone,MTR-0375,Normal,Sunny,Solar,0.0
TXN7366,2025-02-14 10:49:08,U6363,Supplier,Sell,64.16,31.65,2030.66,20,Medium,RSA,1,Slice_C,Success,Rural_Grid,MTR-0210,Normal,Sunny,Solar,0.0
TXN2272,2025-02-14 10:42:04,U2757,Dealer,Buy,65.73,38.57,2535.21,13,High,TDKE,1,Slice_B,Pending,Metro_Hub,MTR-0381,Normal,Stormy,Wind,0.0
TXN7249,2025-02-14 10:49:44,U3613,Dealer,Buy,43.12,36.46,1572.16,18,Low,RSA,0,Slice_A,Pending,Rural_Grid,MTR-0494,Normal,Sunny,Hydro,0.0
TXN7840,2025-02-14 10:44:37,U1366,Supplier,Buy,90.87,33.02,3000.53,13,Medium,AES,1,Slice_A,Failed,Industrial_Park,MTR-0159,Normal,Heatwave,Solar,0.0
TXN1497,2025-02-14 10:32:31,U3860,Dealer,Buy,17.75,32.35,574.21,23,Low,RSA,0,Slice_B,Success,Rural_Grid,MTR-0299,Normal,Heatwave,Solar,0.0
TXN8859,2025-02-14 10:04:19,U3511,Dealer,Buy,45.78,33.77,1545.99,6,Medium,RSA,1,Slice_B,Pending,Metro_Hub,MTR-0486,Normal,Heatwave,Solar,0.0
TXN3867,2025-02-14 10:00:54,U1721,Authority,,0.0,0.0,0.0,7,Medium,RSA,1,Slice_C,Pending,Industrial_Park,MTR-0458,Normal,Clear Night,Coal,0.0
TXN4321,2025-02-14 10:54:44,U5379,Dealer,Sell,96.69,31.88,3082.48,27,Medium,AES,1,Slice_C,Success,South_Zone,MTR-0427,Normal,Stormy,Hydro,0.0
TXN8132,2025-02-14 10:38:09,U9004,Dealer,Buy,35.79,30.88,1105.2,16,Medium,RSA,1,Slice_C,Success,Industrial_Park,MTR-0150,Normal,Stormy,Natural Gas,71.58
TXN7115,2025-02-14 10:44:57,U7082,Authority,,0.0,0.0,0.0,22,Low,AES,0,Slice_B,Failed,Industrial_Park,MTR-0092,Normal,Cloudy,Wind,0.0
TXN6681,2025-02-14 10:27:47,U3850,Authority,,0.0,0.0,0.0,17,Medium,RSA,1,Slice_B,Pending,Rural_Grid,MTR-0463,Normal,Heatwave,Solar,0.0
TXN3418,2025-02-14 10:55:35,U9102,Authority,,0.0,0.0,0.0,22,Medium,RSA,1,Slice_B,Success,Metro_Hub,MTR-0048,Normal,Stormy,Coal,0.0
TXN5148,2025-02-14 10:09:23,U6452,Supplier,Sell,50.57,35.39,1789.67,26,High,TDKE,1,Slice_A,Pending,South_Zone,MTR-0076,Normal,Stormy,Wind,0.0
TXN9296,2025-02-14 10:58:41,U3376,Authority,,0.0,0.0,0.0,15,Low,AES,0,Slice_C,Success,South_Zone,MTR-0078,Normal,Sunny,Solar,0.0
TXN4372,2025-02-14 10:56:17,U7493,Dealer,Sell,89.27,39.91,3562.77,22,High,TDKE,1,Slice_C,Success,South_Zone,MTR-0083,Normal,Sunny,Solar,0.0
TXN1066,2025-02-14 10:17:23,U3698,Authority,,0.0,0.0,0.0,12,Low,RSA,0,Slice_B,Success,Metro_Hub,MTR-0020,Normal,Stormy,Wind,0.0
TXN6332,2025-02-14 10:49:57,U7116,Authority,,0.0,0.0,0.0,17,Low,RSA,0,Slice_A,Failed,Rural_Grid,MTR-0204,Normal,Heatwave,Solar,0.0
TXN6752,2025-02-14 10:51:11,U7684,Authority,,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Failed,South_Zone,MTR-0323,Normal,Cloudy,Coal,0.0
TXN8432,2025-02-14 10:10:37,U4085,Authority,,0.0,0.0,0.0,5,Low,AES,0,Slice_B,Success,North_Zone,MTR-0083,Normal,Cloudy,Wind,0.0
TXN2183,2025-02-14 10:47:26,U6022,Dealer,Sell,37.26,32.09,1195.67,25,High,TDKE,1,Slice_A,Success,North_Zone,MTR-0378,Normal,Sunny,Hydro,0.0
TXN1265,2025-02-14 10:02:07,U5846,Dealer,Buy,26.71,37.76,1008.57,7,High,TDKE,1,Slice_B,Pending,South_Zone,MTR-0007,Normal,Sunny,Solar,0.0
TXN2948,2025-02-14 10:28:48,U6857,Authority,,0.0,0.0,0.0,17,High,TDKE,1,Slice_C,Failed,Rural_Grid,MTR-0080,Normal,Cloudy,Wind,0.0
TXN5918,2025-02-14 10:23:25,U7352,Supplier,Buy,37.34,36.19,1351.33,20,Low,AES,0,Slice_C,Pending,Industrial_Park,MTR-0454,Normal,Clear Night,Wind,0.0
TXN1516,2025-02-14 10:34:07,U6236,Supplier,Buy,33.02,34.74,1147.11,30,Medium,AES,1,Slice_B,Failed,Industrial_Park,MTR-0393,Normal,Sunny,Coal,148.59
TXN6751,2025-02-14 10:46:45,U9033,Dealer,Sell,13.48,34.87,470.05,7,Medium,RSA,1,Slice_C,Success,Rural_Grid,MTR-0102,Normal,Cloudy,Wind,0.0
TXN2359,2025-02-14 10:16:45,U2540,Supplier,Sell,77.41,32.41,2508.86,20,High,TDKE,1,Slice_B,Pending,North_Zone,MTR-0278,Normal,Heatwave,Solar,0.0
TXN8392,2025-02-14 10:14:47,U7727,Dealer,Buy,71.54,35.93,2570.43,26,High,TDKE,1,Slice_C,Pending,North_Zone,MTR-0149,Normal,Clear Night,Hydro,0.0
TXN2132,2025-02-14 10:34:16,U3969,Supplier,Sell,72.74,33.88,2464.43,22,Low,AES,0,Slice_B,Failed,Industrial_Park,MTR-0230,Normal,Stormy,Hydro,0.0
TXN2927,2025-02-14 10:47:39,U9466,Supplier,Buy,91.2,32.93,3003.22,10,High,TDKE,1,Slice_B,Failed,Metro_Hub,MTR-0220,Normal,Clear Night,Hydro,0.0
TXN6429,2025-02-14 10:29:07,U2796,Authority,,0.0,0.0,0.0,9,High,TDKE,1,Slice_A,Pending,North_Zone,MTR-0195,Normal,Cloudy,Coal,0.0
TXN8966,2025-02-14 10:17:00,U1093,Supplier,Buy,79.52,30.44,2420.59,10,High,TDKE,1,Slice_B,Failed,Industrial_Park,MTR-0020,Normal,Heatwave,Solar,0.0
TXN9083,2025-02-14 10:15:36,U8285,Authority,,0.0,0.0,0.0,8,High,TDKE,1,Slice_A,Success,Metro_Hub,MTR-0229,Normal,Cloudy,Wind,0.0
TXN3162,2025-02-14 10:50:32,U1387,Supplier,Sell,43.0,36.99,1590.57,5,Low,RSA,0,Slice_C,Failed,South_Zone,MTR-0012,Normal,Clear Night,Coal,193.5
TXN2742,2025-02-14 10:28:34,U8760,Dealer,Sell,49.27,37.02,1823.98,7,High,TDKE,1,Slice_A,Pending,Rural_Grid,MTR-0262,Normal,Clear Night,Wind,0.0
TXN6859,2025-02-14 10:32:24,U7575,Authority,,0.0,0.0,0.0,12,High,TDKE,1,Slice_A,Success,Rural_Grid,MTR-0052,Normal,Heatwave,Coal,0.0
TXN3654,2025-02-14 10:05:53,U4060,Authority,,0.0,0.0,0.0,11,Medium,RSA,1,Slice_C,Pending,North_Zone,MTR-0012,Normal,Sunny,Coal,0.0
TXN8829,2025-02-14 10:04:33,U4039,Authority,,0.0,0.0,0.0,18,High,TDKE,1,Slice_C,Success,South_Zone,MTR-0384,Normal,Heatwave,Solar,0.0
TXN4805,2025-02-14 10:13:49,U3414,Supplier,Buy,77.2,33.91,2617.85,16,High,TDKE,1,Slice_C,Success,Rural_Grid,MTR-0169,Normal,Sunny,Solar,0.0
TXN2847,2025-02-14 10:35:48,U5356,Authority,,0.0,0.0,0.0,21,High,TDKE,1,Slice_B,Success,South_Zone,MTR-0489,Normal,Heatwave,Hydro,0.0
TXN6235,2025-02-14 10:16:38,U8870,Dealer,Buy,69.76,34.78,2426.25,11,High,TDKE,1,Slice_A,Pending,South_Zone,MTR-0367,Normal,Clear Night,Coal,313.92
TXN9870,2025-02-14 10:58:37,U2161,Dealer,Buy,87.21,31.45,2742.75,29,High,TDKE,1,Slice_B,Failed,North_Zone,MTR-0253,Normal,Clear Night,Wind,0.0
TXN2189,2025-02-14 10:38:38,U3698,Dealer,Sell,85.58,33.62,2877.2,12,Medium,RSA,1,Slice_A,Pending,Industrial_Park,MTR-0382,Normal,Heatwave,Hydro,0.0
TXN1703,2025-02-14 10:59:26,U6250,Supplier,Buy,27.33,37.26,1018.32,16,Medium,RSA,1,Slice_C,Success,Metro_Hub,MTR-0414,Normal,Stormy,Coal,122.98
TXN3086,2025-02-14 10:32:43,U9348,Supplier,Buy,31.72,35.21,1116.86,20,High,TDKE,1,Slice_B,Failed,Industrial_Park,MTR-0080,Normal,Clear Night,Natural Gas,63.44
TXN1506,2025-02-14 10:28:29,U2086,Authority,,0.0,0.0,0.0,7,Low,AES,0,Slice_C,Success,Rural_Grid,MTR-0139,Normal,Cloudy,Coal,0.0
TXN7054,2025-02-14 10:18:56,U7443,Supplier,Sell,68.52,39.87,2731.89,15,Medium,RSA,1,Slice_B,Pending,Metro_Hub,MTR-0208,Normal,Stormy,Hydro,0.0
TXN9379,2025-02-14 10:33:17,U7325,Authority,,0.0,0.0,0.0,23,Low,AES,0,Slice_B,Pending,South_Zone,MTR-0135,Normal,Clear Night,Natural Gas,0.0
TXN2490,2025-02-14 10:47:12,U9022,Supplier,Buy,32.64,32.68,1066.68,13,Medium,AES,1,Slice_B,Pending,Industrial_Park,MTR-0331,Normal,Heatwave,Coal,146.88
TXN4922,2025-02-14 10:38:38,U4133,Supplier,Sell,27.27,33.35,909.45,26,Medium,RSA,1,Slice_B,Failed,South_Zone,MTR-0452,Normal,Stormy,Coal,122.72
TXN7944,2025-02-14 10:45:43,U4085,Authority,,0.0,0.0,0.0,30,High,TDKE,1,Slice_C,Pending,South_Zone,MTR-0046,Normal,Cloudy,Wind,0.0
TXN4112,2025-02-14 10:46:54,U6922,Authority,,0.0,0.0,0.0,22,Low,RSA,0,Slice_A,Pending,Metro_Hub,MTR-0179,Normal,Heatwave,Natural Gas,0.0
TXN9521,2025-02-14 10:11:50,U2920,Authority,,0.0,0.0,0.0,28,Medium,AES,1,Slice_A,Failed,South_Zone,MTR-0455,Normal,Clear Night,Natural Gas,0.0
TXN6527,2025-02-14 10:12:29,U9142,Supplier,Buy,45.25,37.17,1681.94,23,Medium,RSA,1,Slice_A,Pending,Rural_Grid,MTR-0296,Normal,Heatwave,Hydro,0.0
TXN2180,2025-02-14 10:17:14,U3038,Supplier,Sell,10.29,31.89,328.15,13,Medium,RSA,1,Slice_C,Failed,North_Zone,MTR-0372,Normal,Clear Night,Hydro,0.0
TXN5539,2025-02-14 10:34:53,U7889,Dealer,Sell,14.59,34.28,500.15,20,Low,AES,0,Slice_B,Pending,Metro_Hub,MTR-0026,Normal,Cloudy,Wind,0.0
TXN7338,2025-02-14 10:21:22,U2956,Dealer,Buy,21.06,37.6,791.86,6,High,TDKE,1,Slice_A,Pending,Rural_Grid,MTR-0299,Normal,Heatwave,Solar,0.0
TXN2760,2025-02-14 10:37:26,U9769,Supplier,Buy,80.55,39.26,3162.39,26,Medium,AES,1,Slice_A,Failed,South_Zone,MTR-0051,Normal,Cloudy,Wind,0.0
TXN1981,2025-02-14 10:00:40,U2825,Supplier,Sell,35.58,32.41,1153.15,12,Low,RSA,0,Slice_C,Pending,North_Zone,MTR-0173,Normal,Sunny,Solar,0.0
TXN4872,2025-02-14 10:10:21,U1376,Authority,,0.0,0.0,0.0,23,Medium,AES,1,Slice_A,Pending,Rural_Grid,MTR-0283,Normal,Clear Night,Coal,0.0
TXN4328,2025-02-14 10:36:58,U1285,Dealer,Buy,61.41,36.14,2219.36,13,Medium,AES,1,Slice_A,Success,Industrial_Park,MTR-0325,Normal,Clear Night,Natural Gas,122.82
TXN7658,2025-02-14 10:15:05,U4965,Supplier,Buy,90.27,39.18,3536.78,13,High,TDKE,1,Slice_A,Success,Metro_Hub,MTR-0165,Normal,Heatwave,Natural Gas,180.54
TXN6054,2025-02-14 10:29:42,U7335,Supplier,Buy,30.9,38.47,1188.72,18,Low,RSA,0,Slice_B,Success,North_Zone,MTR-0458,Normal,Sunny,Coal,139.05
TXN7299,2025-02-14 10:58:04,U7228,Dealer,Sell,28.46,36.73,1045.34,18,Low,RSA,0,Slice_B,Success,Metro_Hub,MTR-0136,Normal,Sunny,Solar,0.0
TXN9176,2025-02-14 10:34:38,U7355,Supplier,Buy,43.57,37.03,1613.4,24,Low,RSA,0,Slice_A,Pending,South_Zone,MTR-0308,Normal,Stormy,Coal,196.06
TXN4393,2025-02-14 10:14:52,U6148,Supplier,Sell,34.67,37.15,1287.99,12,Medium,RSA,1,Slice_A,Failed,Metro_Hub,MTR-0356,Normal,Clear Night,Wind,0.0
TXN4998,2025-02-14 10:44:03,U2059,Supplier,Buy,45.0,33.45,1505.25,17,High,TDKE,1,Slice_B,Pending,South_Zone,MTR-0117,Normal,Sunny,Solar,0.0
TXN8296,2025-02-14 10:28:57,U2465,Supplier,Sell,41.34,32.69,1351.4,13,Medium,AES,1,Slice_A,Success,Industrial_Park,MTR-0145,Normal,Stormy,Coal,186.03
TXN9473,2025-02-14 10:40:53,U9698,Dealer,Buy,98.12,33.65,3301.74,29,High,TDKE,1,Slice_A,Failed,Metro_Hub,MTR-0437,Normal,Heatwave,Solar,0.0
TXN3601,2025-02-14 10:06:18,U1820,Supplier,Buy,57.27,32.55,1864.14,9,Medium,AES,1,Slice_B,Pending,Metro_Hub,MTR-0493,Normal,Sunny,Hydro,0.0
TXN4047,2025-02-14 10:15:38,U7708,Supplier,Buy,56.85,32.32,1837.39,7,Low,AES,0,Slice_C,Failed,South_Zone,MTR-0318,Normal,Heatwave,Solar,0.0
TXN3882,2025-02-14 10:19:40,U9977,Supplier,Sell,90.54,32.36,2929.87,30,High,TDKE,1,Slice_C,Failed,North_Zone,MTR-0155,Normal,Stormy,Coal,407.43
TXN2262,2025-02-14 10:04:35,U2663,Supplier,Buy,58.06,37.79,2194.09,22,Medium,AES,1,Slice_A,Failed,South_Zone,MTR-0445,Normal,Heatwave,Hydro,0.0
TXN4060,2025-02-14 10:16:46,U1143,Supplier,Buy,78.97,35.13,2774.22,5,Low,AES,0,Slice_B,Success,Industrial_Park,MTR-0085,Normal,Clear Night,Hydro,0.0
TXN3736,2025-02-14 10:03:18,U8685,Dealer,Buy,31.77,36.09,1146.58,16,Low,RSA,0,Slice_B,Success,Rural_Grid,MTR-0006,Normal,Heatwave,Solar,0.0
TXN8453,2025-02-14 10:11:57,U2800,Authority,,0.0,0.0,0.0,12,High,TDKE,1,Slice_C,Failed,Rural_Grid,MTR-0030,Normal,Stormy,Hydro,0.0
TXN1692,2025-02-14 10:04:34,U7183,Dealer,Buy,35.85,35.29,1265.15,20,Low,RSA,0,Slice_C,Failed,South_Zone,MTR-0388,Normal,Clear Night,Natural Gas,71.7
TXN7617,2025-02-14 10:35:50,U8645,Authority,,0.0,0.0,0.0,21,Medium,RSA,1,Slice_B,Failed,Rural_Grid,MTR-0215,Normal,Clear Night,Wind,0.0
TXN7679,2025-02-14 10:11:23,U9243,Supplier,Buy,82.44,32.07,2643.85,24,Medium,RSA,1,Slice_A,Failed,Rural_Grid,MTR-0286,Normal,Cloudy,Hydro,0.0
TXN7756,2025-02-14 10:26:07,U7159,Supplier,Sell,12.15,34.87,423.67,29,High,TDKE,1,Slice_A,Pending,North_Zone,MTR-0105,Normal,Heatwave,Solar,0.0
TXN3411,2025-02-14 10:30:42,U3291,Authority,,0.0,0.0,0.0,30,Medium,RSA,1,Slice_A,Success,South_Zone,MTR-0465,Normal,Stormy,Hydro,0.0
TXN1268,2025-02-14 10:15:30,U8193,Supplier,Sell,45.93,37.13,1705.38,16,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0424,Normal,Cloudy,Wind,0.0
TXN7812,2025-02-14 10:03:30,U5020,Dealer,Buy,36.59,30.53,1117.09,19,Medium,RSA,1,Slice_A,Failed,Industrial_Park,MTR-0414,Normal,Heatwave,Hydro,0.0
TXN5816,2025-02-14 10:24:13,U9397,Authority,,0.0,0.0,0.0,20,High,TDKE,1,Slice_B,Success,Industrial_Park,MTR-0375,Normal,Cloudy,Wind,0.0
TXN6775,2025-02-14 10:22:37,U4169,Supplier,Buy,11.0,31.01,341.11,28,Low,RSA,0,Slice_A,Success,South_Zone,MTR-0190,Normal,Sunny,Natural Gas,22.0
TXN9347,2025-02-14 10:14:55,U9537,Supplier,Buy,50.35,33.34,1678.67,24,Medium,RSA,1,Slice_C,Pending,Rural_Grid,MTR-0170,Normal,Heatwave,Coal,226.58
TXN5668,2025-02-14 10:25:07,U1834,Authority,,0.0,0.0,0.0,23,High,TDKE,1,Slice_B,Pending,Metro_Hub,MTR-0068,Normal,Sunny,Natural Gas,0.0
TXN8100,2025-02-14 10:52:07,U9420,Dealer,Buy,99.88,31.53,3149.22,17,Medium,RSA,1,Slice_C,Failed,Metro_Hub,MTR-0181,Normal,Heatwave,Coal,449.46
TXN5376,2025-02-14 10:09:49,U3329,Dealer,Buy,65.52,32.76,2146.44,12,High,TDKE,1,Slice_A,Pending,North_Zone,MTR-0160,Normal,Stormy,Coal,294.84
TXN1198,2025-02-14 10:09:04,U4186,Supplier,Buy,47.58,38.26,1820.41,9,Medium,RSA,1,Slice_A,Success,Rural_Grid,MTR-0277,Normal,Cloudy,Wind,0.0
TXN2085,2025-02-14 10:11:09,U1613,Supplier,Sell,80.83,32.19,2601.92,10,Low,RSA,0,Slice_A,Success,North_Zone,MTR-0150,Normal,Sunny,Solar,0.0
TXN8530,2025-02-14 10:55:24,U6615,Authority,,0.0,0.0,0.0,28,Medium,RSA,1,Slice_B,Failed,Industrial_Park,MTR-0406,Normal,Clear Night,Natural Gas,0.0
TXN9977,2025-02-14 10:55:35,U6416,Authority,,0.0,0.0,0.0,26,Medium,AES,1,Slice_C,Failed,North_Zone,MTR-0315,Normal,Stormy,Natural Gas,0.0
TXN9520,2025-02-14 10:46:35,U5570,Authority,,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Success,Industrial_Park,MTR-0072,Normal,Stormy,Hydro,0.0
TXN8108,2025-02-14 10:32:59,U5459,Supplier,Sell,54.9,37.24,2044.48,17,High,TDKE,1,Slice_C,Pending,Metro_Hub,MTR-0216,Normal,Stormy,Natural Gas,109.8
TXN5221,2025-02-14 10:07:16,U3424,Authority,,0.0,0.0,0.0,12,High,TDKE,1,Slice_A,Pending,North_Zone,MTR-0173,Normal,Heatwave,Solar,0.0
TXN3510,2025-02-14 10:06:43,U9883,Authority,,0.0,0.0,0.0,16,Medium,RSA,1,Slice_B,Failed,Rural_Grid,MTR-0169,Normal,Clear Night,Hydro,0.0
TXN6426,2025-02-14 10:20:25,U2329,Dealer,Buy,66.08,39.48,2608.84,26,High,TDKE,1,Slice_B,Success,Rural_Grid,MTR-0227,Normal,Stormy,Natural Gas,132.16
TXN8137,2025-02-14 10:27:42,U8080,Dealer,Sell,52.59,30.31,1594.0,16,High,TDKE,1,Slice_B,Success,Metro_Hub,MTR-0474,Normal,Sunny,Hydro,0.0
